DATE,STIOLD
1999-05-07,1899.45
1999-05-10,1862.38
1999-05-11,1888.88
1999-05-12,1889.02
1999-05-13,1868.83
1999-05-14,1883.28
1999-05-17,1880.45
1999-05-18,1917.82
1999-05-19,1911.5
1999-05-20,1926.89
1999-05-21,1953.3
1999-05-24,1932.8
1999-05-25,1896.21
1999-05-26,1893.73
1999-05-27,1915.77
1999-05-28,1903.68
1999-05-31,1903.86
1999-06-01,1908.88
1999-06-02,1927.36
1999-06-03,1942.1
1999-06-04,1928.37
1999-06-07,1955.41
1999-06-08,1996.44
1999-06-09,2006.54
1999-06-10,2030.0
1999-06-11,2067.17
1999-06-14,2058.38
1999-06-15,2046.83
1999-06-16,2043.8
1999-06-17,2057.34
1999-06-18,2070.63
1999-06-21,2120.38
1999-06-22,2123.23
1999-06-23,2167.47
1999-06-24,2191.73
1999-06-25,2178.64
1999-06-28,2163.66
1999-06-29,2181.08
1999-06-30,2167.7
1999-07-01,2214.75
1999-07-02,2222.45
1999-07-05,2211.44
1999-07-06,2175.51
1999-07-07,2144.53
1999-07-08,2159.86
1999-07-09,2181.63
1999-07-12,2198.78
1999-07-13,2178.49
1999-07-14,2178.63
1999-07-15,2157.72
1999-07-16,2134.22
1999-07-19,2121.34
1999-07-20,2137.91
1999-07-21,2097.34
1999-07-22,2067.89
1999-07-23,1990.15
1999-07-26,1939.97
1999-07-27,1999.42
1999-07-28,2077.65
1999-07-29,2146.7
1999-07-30,2145.77
1999-08-02,2128.65
1999-08-03,2143.37
1999-08-04,2144.0
1999-08-05,2082.13
1999-08-06,2069.22
1999-08-10,2022.56
1999-08-11,1987.53
1999-08-12,2012.81
1999-08-13,1969.68
1999-08-16,1998.59
1999-08-17,1983.52
1999-08-18,2048.88
1999-08-19,2070.02
1999-08-20,2087.42
1999-08-23,2123.97
1999-08-24,2120.02
1999-08-25,2136.36
1999-08-26,2162.54
1999-08-27,2154.63
1999-08-30,2151.38
1999-08-31,2117.17
1999-09-01,2122.34
1999-09-02,2118.21
1999-09-03,2093.18
1999-09-06,2099.78
1999-09-07,2105.42
1999-09-08,2097.4
1999-09-09,2127.42
1999-09-10,2133.07
1999-09-13,2139.23
1999-09-14,2142.5
1999-09-15,2120.58
1999-09-16,2089.84
1999-09-17,2131.94
1999-09-20,2122.93
1999-09-21,2109.04
1999-09-22,2067.66
1999-09-23,2068.4
1999-09-24,2019.01
1999-09-27,1990.38
1999-09-28,2024.44
1999-09-29,2017.57
1999-09-30,2021.93
1999-10-01,2051.26
1999-10-04,2037.87
1999-10-05,2064.72
1999-10-06,2100.71
1999-10-07,2119.97
1999-10-08,2114.49
1999-10-11,2122.23
1999-10-12,2118.27
1999-10-13,2095.6
1999-10-14,2112.54
1999-10-15,2061.25
1999-10-18,1993.45
1999-10-19,1983.21
1999-10-20,2025.48
1999-10-21,2017.5
1999-10-22,2017.38
1999-10-25,2022.36
1999-10-26,2013.53
1999-10-27,1988.98
1999-10-28,2003.25
1999-10-29,2047.15
1999-11-01,2073.04
1999-11-02,2057.22
1999-11-03,2087.99
1999-11-04,2109.94
1999-11-05,2111.55
1999-11-09,2118.08
1999-11-10,2138.86
1999-11-11,2153.67
1999-11-12,2185.82
1999-11-15,2225.91
1999-11-16,2238.86
1999-11-17,2228.86
1999-11-18,2203.66
1999-11-19,2224.95
1999-11-22,2214.84
1999-11-23,2210.96
1999-11-24,2190.72
1999-11-25,2201.83
1999-11-26,2235.82
1999-11-29,2222.43
1999-11-30,2237.13
1999-12-01,2208.63
1999-12-02,2227.3
1999-12-03,2227.81
1999-12-06,2243.84
1999-12-07,2299.87
1999-12-08,2351.33
1999-12-09,2372.11
1999-12-10,2395.44
1999-12-13,2386.32
1999-12-14,2369.25
1999-12-15,2329.42
1999-12-16,2314.85
1999-12-17,2372.47
1999-12-20,2369.66
1999-12-21,2362.58
1999-12-22,2383.66
1999-12-23,2424.15
1999-12-24,2446.57
1999-12-27,2460.42
1999-12-28,2446.97
1999-12-29,2472.69
1999-12-30,2479.58
2000-01-03,2582.94
2000-01-04,2530.15
2000-01-05,2391.03
2000-01-06,2359.21
2000-01-07,2406.04
2000-01-10,2433.68
2000-01-11,2409.7
2000-01-12,2427.56
2000-01-13,2394.32
2000-01-14,2392.53
2000-01-17,2342.04
2000-01-18,2319.77
2000-01-19,2254.87
2000-01-20,2315.53
2000-01-21,2278.48
2000-01-24,2264.64
2000-01-25,2238.83
2000-01-26,2259.5
2000-01-27,2305.72
2000-01-28,2284.91
2000-01-31,2230.28
2000-02-01,2230.39
2000-02-02,2271.4
2000-02-03,2249.33
2000-02-04,2258.91
2000-02-08,2245.8
2000-02-09,2227.32
2000-02-10,2225.3
2000-02-11,2234.92
2000-02-14,2236.16
2000-02-15,2199.36
2000-02-16,2212.32
2000-02-17,2230.05
2000-02-18,2177.36
2000-02-21,2115.85
2000-02-22,2106.62
2000-02-23,2137.7
2000-02-24,2123.67
2000-02-25,2140.4
2000-02-28,2118.65
2000-02-29,2120.5
2000-03-01,2114.05
2000-03-02,2110.17
2000-03-03,2117.03
2000-03-06,2119.97
2000-03-07,2091.31
2000-03-08,2072.58
2000-03-09,2082.29
2000-03-10,2096.24
2000-03-13,2042.66
2000-03-14,2053.47
2000-03-15,2022.11
2000-03-17,2094.47
2000-03-20,2077.1
2000-03-21,2118.54
2000-03-22,2133.64
2000-03-23,2126.85
2000-03-24,2146.2
2000-03-27,2217.07
2000-03-28,2207.63
2000-03-29,2181.46
2000-03-30,2116.81
2000-03-31,2132.59
2000-04-03,2071.68
2000-04-04,2058.54
2000-04-05,2055.3
2000-04-06,2111.51
2000-04-07,2150.51
2000-04-10,2126.93
2000-04-11,2131.38
2000-04-12,2135.39
2000-04-13,2163.9
2000-04-14,2189.76
2000-04-17,1999.39
2000-04-18,2007.17
2000-04-19,2058.91
2000-04-20,2080.27
2000-04-24,2049.78
2000-04-25,2066.96
2000-04-26,2108.8
2000-04-27,2151.72
2000-04-28,2164.11
2000-05-02,2166.85
2000-05-03,2145.23
2000-05-04,2120.8
2000-05-05,2118.36
2000-05-08,2079.38
2000-05-09,2089.48
2000-05-10,2057.22
2000-05-11,2003.72
2000-05-12,2026.65
2000-05-15,2011.46
2000-05-16,2054.65
2000-05-17,2011.83
2000-05-19,1992.42
2000-05-22,1929.88
2000-05-23,1905.78
2000-05-24,1871.94
2000-05-25,1850.24
2000-05-26,1820.63
2000-05-29,1833.61
2000-05-30,1799.23
2000-05-31,1795.13
2000-06-01,1837.26
2000-06-02,1910.4
2000-06-05,1982.43
2000-06-06,2001.72
2000-06-07,2034.87
2000-06-08,2060.27
2000-06-09,2042.61
2000-06-12,2042.06
2000-06-13,2018.63
2000-06-14,2036.18
2000-06-15,2035.67
2000-06-16,2012.2
2000-06-19,1996.18
2000-06-20,2010.08
2000-06-21,2029.34
2000-06-22,2028.62
2000-06-23,2034.31
2000-06-26,2027.12
2000-06-27,2036.44
2000-06-28,2061.16
2000-06-29,2049.71
2000-06-30,2037.97
2000-07-03,2070.81
2000-07-04,2072.42
2000-07-05,2080.33
2000-07-06,2064.75
2000-07-07,2092.63
2000-07-10,2098.11
2000-07-11,2107.08
2000-07-12,2113.37
2000-07-13,2085.01
2000-07-14,2079.89
2000-07-17,2107.94
2000-07-18,2106.47
2000-07-19,2137.21
2000-07-20,2133.25
2000-07-21,2126.7
2000-07-24,2098.96
2000-07-25,2098.3
2000-07-26,2079.17
2000-07-27,2057.02
2000-07-28,2039.02
2000-07-31,2051.21
2000-08-01,2074.08
2000-08-02,2065.92
2000-08-03,2045.03
2000-08-04,2052.73
2000-08-07,2059.32
2000-08-08,2045.02
2000-08-10,2084.33
2000-08-11,2101.0
2000-08-14,2127.14
2000-08-15,2153.44
2000-08-16,2185.87
2000-08-17,2207.05
2000-08-18,2185.52
2000-08-21,2200.69
2000-08-22,2210.51
2000-08-23,2190.45
2000-08-24,2173.96
2000-08-25,2166.29
2000-08-28,2176.11
2000-08-29,2166.68
2000-08-30,2165.34
2000-08-31,2147.77
2000-09-01,2160.7
2000-09-04,2190.06
2000-09-05,2177.9
2000-09-06,2163.39
2000-09-07,2141.49
2000-09-08,2135.05
2000-09-11,2119.61
2000-09-12,2086.06
2000-09-13,2082.09
2000-09-14,2077.02
2000-09-15,2053.69
2000-09-18,2016.26
2000-09-19,2014.42
2000-09-20,2006.59
2000-09-21,1988.81
2000-09-22,1932.99
2000-09-25,1977.6
2000-09-26,1989.48
2000-09-27,1970.29
2000-09-28,1964.94
2000-09-29,1997.03
2000-10-02,1972.95
2000-10-03,1978.14
2000-10-04,1976.69
2000-10-05,1995.01
2000-10-06,1962.97
2000-10-09,1887.18
2000-10-10,1913.81
2000-10-11,1846.56
2000-10-12,1865.85
2000-10-13,1860.4
2000-10-16,1883.37
2000-10-17,1818.45
2000-10-18,1828.56
2000-10-19,1884.05
2000-10-20,1923.67
2000-10-23,1914.49
2000-10-24,1915.69
2000-10-25,1922.28
2000-10-27,1961.04
2000-10-30,1957.75
2000-10-31,1976.54
2000-11-01,2040.01
2000-11-02,2040.43
2000-11-03,2061.5
2000-11-06,2006.84
2000-11-07,2021.3
2000-11-08,2016.52
2000-11-09,2003.79
2000-11-10,1986.2
2000-11-13,1937.97
2000-11-14,1980.55
2000-11-15,1957.68
2000-11-16,1982.34
2000-11-17,1953.54
2000-11-20,1934.19
2000-11-21,1924.38
2000-11-22,1911.07
2000-11-23,1940.27
2000-11-24,1984.36
2000-11-27,1979.52
2000-11-28,1966.26
2000-11-29,1960.71
2000-11-30,1952.23
2000-12-01,1955.0
2000-12-04,1930.97
2000-12-05,1953.61
2000-12-06,1974.83
2000-12-07,1958.73
2000-12-08,1960.16
2000-12-11,2004.29
2000-12-12,1983.71
2000-12-13,2013.66
2000-12-14,1980.54
2000-12-15,1948.18
2000-12-18,1969.73
2000-12-19,1960.86
2000-12-20,1929.32
2000-12-21,1898.84
2000-12-22,1902.86
2000-12-26,1892.6
2000-12-28,1900.53
2000-12-29,1926.83
2001-01-02,1896.28
2001-01-03,1861.52
2001-01-04,1920.75
2001-01-05,1974.82
2001-01-08,1951.2
2001-01-09,1968.07
2001-01-10,1969.91
2001-01-11,1915.02
2001-01-12,1919.82
2001-01-15,1929.44
2001-01-16,1916.02
2001-01-17,1907.18
2001-01-18,1887.59
2001-01-19,1906.89
2001-01-22,1910.98
2001-01-23,1914.2
2001-01-26,1905.89
2001-01-29,1932.05
2001-01-30,1961.52
2001-01-31,1991.29
2001-02-01,1982.38
2001-02-02,1976.6
2001-02-05,1953.39
2001-02-06,1947.77
2001-02-07,1942.65
2001-02-08,1982.34
2001-02-09,1973.37
2001-02-12,1990.18
2001-02-13,1988.79
2001-02-14,1966.1
2001-02-15,1975.55
2001-02-16,1971.56
2001-02-19,1948.01
2001-02-20,1976.13
2001-02-21,1961.22
2001-02-22,1944.62
2001-02-23,1946.86
2001-02-26,1960.31
2001-02-27,1937.14
2001-02-28,1947.4
2001-03-01,1911.77
2001-03-02,1907.24
2001-03-05,1900.06
2001-03-07,1910.74
2001-03-08,1905.17
2001-03-09,1898.32
2001-03-12,1849.84
2001-03-13,1797.97
2001-03-14,1792.18
2001-03-15,1793.84
2001-03-16,1772.1
2001-03-19,1722.15
2001-03-20,1731.7
2001-03-21,1728.0
2001-03-22,1683.52
2001-03-23,1715.31
2001-03-26,1718.19
2001-03-27,1679.39
2001-03-28,1654.32
2001-03-29,1628.03
2001-03-30,1674.19
2001-04-02,1648.9
2001-04-03,1644.11
2001-04-04,1621.99
2001-04-05,1676.88
2001-04-06,1670.18
2001-04-09,1594.95
2001-04-10,1605.12
2001-04-11,1616.2
2001-04-12,1592.58
2001-04-16,1593.87
2001-04-17,1566.73
2001-04-18,1605.98
2001-04-19,1645.94
2001-04-20,1656.19
2001-04-23,1684.9
2001-04-24,1686.14
2001-04-25,1670.83
2001-04-26,1670.07
2001-04-27,1686.45
2001-04-30,1722.72
2001-05-02,1737.66
2001-05-03,1734.23
2001-05-04,1714.84
2001-05-08,1701.98
2001-05-09,1682.34
2001-05-10,1688.9
2001-05-11,1703.35
2001-05-14,1680.07
2001-05-15,1690.63
2001-05-16,1656.73
2001-05-17,1681.97
2001-05-18,1662.64
2001-05-21,1666.69
2001-05-22,1682.3
2001-05-23,1686.96
2001-05-24,1692.38
2001-05-25,1687.75
2001-05-28,1676.55
2001-05-29,1682.25
2001-05-30,1662.74
2001-05-31,1657.05
2001-06-01,1649.78
2001-06-04,1666.12
2001-06-05,1674.62
2001-06-06,1679.13
2001-06-07,1683.77
2001-06-08,1707.46
2001-06-11,1685.98
2001-06-12,1678.38
2001-06-13,1696.0
2001-06-14,1689.5
2001-06-15,1706.1
2001-06-18,1713.72
2001-06-19,1701.61
2001-06-20,1684.8
2001-06-21,1685.93
2001-06-22,1716.88
2001-06-25,1707.57
2001-06-26,1710.07
2001-06-27,1703.38
2001-06-28,1707.64
2001-06-29,1726.5
2001-07-02,1706.62
2001-07-03,1703.27
2001-07-04,1693.71
2001-07-05,1688.02
2001-07-06,1660.76
2001-07-09,1654.58
2001-07-10,1680.34
2001-07-11,1661.39
2001-07-12,1672.81
2001-07-13,1656.94
2001-07-16,1660.56
2001-07-17,1638.78
2001-07-18,1627.82
2001-07-19,1626.84
2001-07-20,1638.08
2001-07-23,1627.39
2001-07-24,1630.85
2001-07-25,1632.51
2001-07-26,1639.36
2001-07-27,1640.4
2001-07-30,1657.56
2001-07-31,1666.03
2001-08-01,1684.83
2001-08-02,1670.08
2001-08-03,1649.36
2001-08-06,1658.21
2001-08-07,1657.11
2001-08-08,1641.91
2001-08-10,1641.43
2001-08-13,1626.14
2001-08-14,1647.45
2001-08-15,1644.69
2001-08-16,1634.1
2001-08-17,1636.19
2001-08-20,1626.92
2001-08-21,1631.64
2001-08-22,1632.4
2001-08-23,1635.39
2001-08-24,1624.61
2001-08-27,1644.95
2001-08-28,1640.65
2001-08-29,1634.83
2001-08-30,1615.74
2001-08-31,1619.12
2001-09-03,1615.51
2001-09-04,1620.55
2001-09-05,1622.52
2001-09-06,1608.0
2001-09-07,1576.95
2001-09-10,1558.45
2001-09-11,1566.76
2001-09-12,1450.45
2001-09-13,1438.67
2001-09-14,1400.3
2001-09-17,1334.45
2001-09-18,1324.3
2001-09-19,1342.16
2001-09-20,1313.47
2001-09-21,1241.29
2001-09-24,1284.68
2001-09-25,1281.52
2001-09-26,1277.71
2001-09-27,1310.87
2001-09-28,1319.53
2001-10-01,1332.29
2001-10-02,1350.32
2001-10-03,1335.26
2001-10-04,1377.74
2001-10-05,1385.45
2001-10-08,1349.01
2001-10-09,1382.56
2001-10-10,1365.56
2001-10-11,1395.74
2001-10-12,1416.24
2001-10-15,1420.78
2001-10-16,1428.65
2001-10-17,1442.07
2001-10-18,1406.74
2001-10-19,1388.77
2001-10-22,1387.98
2001-10-23,1405.49
2001-10-24,1417.2
2001-10-25,1409.18
2001-10-26,1411.25
2001-10-29,1393.74
2001-10-30,1383.36
2001-10-31,1367.84
2001-11-01,1347.51
2001-11-02,1341.57
2001-11-05,1340.49
2001-11-06,1335.01
2001-11-07,1328.5
2001-11-08,1332.91
2001-11-09,1362.77
2001-11-12,1370.32
2001-11-13,1366.33
2001-11-15,1432.17
2001-11-16,1422.17
2001-11-19,1452.2
2001-11-20,1446.82
2001-11-21,1465.2
2001-11-22,1451.13
2001-11-23,1458.2
2001-11-26,1475.55
2001-11-27,1502.1
2001-11-28,1476.53
2001-11-29,1454.4
2001-11-30,1478.54
2001-12-03,1494.28
2001-12-04,1538.03
2001-12-05,1593.19
2001-12-06,1618.12
2001-12-07,1628.8
2001-12-10,1616.36
2001-12-11,1602.82
2001-12-12,1594.59
2001-12-13,1569.73
2001-12-14,1558.45
2001-12-18,1583.6
2001-12-19,1595.44
2001-12-20,1593.27
2001-12-21,1577.07
2001-12-24,1581.33
2001-12-26,1586.97
2001-12-27,1612.01
2001-12-28,1625.98
2001-12-31,1623.6
2002-01-02,1625.69
2002-01-03,1653.71
2002-01-04,1678.67
2002-01-07,1695.95
2002-01-08,1704.02
2002-01-09,1686.2
2002-01-10,1706.64
2002-01-11,1704.07
2002-01-14,1731.52
2002-01-15,1694.48
2002-01-16,1674.54
2002-01-17,1660.51
2002-01-18,1661.75
2002-01-21,1671.51
2002-01-22,1663.18
2002-01-23,1666.36
2002-01-24,1662.98
2002-01-25,1730.83
2002-01-28,1772.9
2002-01-29,1771.24
2002-01-30,1755.61
2002-01-31,1786.89
2002-02-01,1781.42
2002-02-04,1758.15
2002-02-05,1727.63
2002-02-06,1748.61
2002-02-07,1717.11
2002-02-08,1736.42
2002-02-11,1740.68
2002-02-14,1774.63
2002-02-15,1768.27
2002-02-18,1760.74
2002-02-19,1742.73
2002-02-20,1729.35
2002-02-21,1731.83
2002-02-22,1690.16
2002-02-25,1667.67
2002-02-26,1682.4
2002-02-27,1702.37
2002-02-28,1715.58
2002-03-01,1721.52
2002-03-04,1808.07
2002-03-05,1806.29
2002-03-06,1799.59
2002-03-07,1794.31
2002-03-08,1798.99
2002-03-11,1805.1
2002-03-12,1783.32
2002-03-13,1785.67
2002-03-14,1777.77
2002-03-15,1778.08
2002-03-18,1786.3
2002-03-19,1808.41
2002-03-20,1801.88
2002-03-21,1793.87
2002-03-22,1800.2
2002-03-25,1798.59
2002-03-26,1794.11
2002-03-27,1795.16
2002-03-28,1803.22
2002-04-01,1789.09
2002-04-02,1797.28
2002-04-03,1782.99
2002-04-04,1778.18
2002-04-05,1779.97
2002-04-08,1765.66
2002-04-09,1754.26
2002-04-10,1715.35
2002-04-11,1740.58
2002-04-12,1751.75
2002-04-15,1757.54
2002-04-16,1770.05
2002-04-17,1771.34
2002-04-18,1747.54
2002-04-19,1730.82
2002-04-22,1727.66
2002-04-23,1740.45
2002-04-24,1734.72
2002-04-25,1727.42
2002-04-26,1728.32
2002-04-29,1712.26
2002-04-30,1725.37
2002-05-02,1740.35
2002-05-03,1741.01
2002-05-06,1722.05
2002-05-07,1720.98
2002-05-08,1735.43
2002-05-09,1733.61
2002-05-10,1735.95
2002-05-13,1732.79
2002-05-14,1742.25
2002-05-15,1747.32
2002-05-16,1733.48
2002-05-17,1733.61
2002-05-20,1724.57
2002-05-21,1730.48
2002-05-22,1737.5
2002-05-23,1717.78
2002-05-24,1722.31
2002-05-28,1708.63
2002-05-29,1684.42
2002-05-30,1683.43
2002-05-31,1671.84
2002-06-03,1673.19
2002-06-04,1647.76
2002-06-05,1654.0
2002-06-06,1652.46
2002-06-07,1652.45
2002-06-10,1664.44
2002-06-11,1656.56
2002-06-12,1645.99
2002-06-13,1639.94
2002-06-14,1607.77
2002-06-17,1597.79
2002-06-18,1600.6
2002-06-19,1564.55
2002-06-20,1574.3
2002-06-21,1546.25
2002-06-24,1537.88
2002-06-25,1565.8
2002-06-26,1532.15
2002-06-27,1531.59
2002-06-28,1552.98
2002-07-01,1550.36
2002-07-02,1552.73
2002-07-03,1583.14
2002-07-04,1598.75
2002-07-05,1641.53
2002-07-08,1621.28
2002-07-09,1645.26
2002-07-10,1631.94
2002-07-11,1608.19
2002-07-12,1614.09
2002-07-15,1609.76
2002-07-16,1585.85
2002-07-17,1583.3
2002-07-18,1579.9
2002-07-19,1560.18
2002-07-22,1536.14
2002-07-23,1565.72
2002-07-24,1522.8
2002-07-25,1516.41
2002-07-26,1494.68
2002-07-29,1506.36
2002-07-30,1516.72
2002-07-31,1508.36
2002-08-01,1517.01
2002-08-02,1509.89
2002-08-05,1482.34
2002-08-06,1466.75
2002-08-07,1494.69
2002-08-08,1486.81
2002-08-12,1486.44
2002-08-13,1529.03
2002-08-14,1527.03
2002-08-15,1531.84
2002-08-16,1522.6
2002-08-19,1533.41
2002-08-20,1533.61
2002-08-21,1533.47
2002-08-22,1542.02
2002-08-23,1531.9
2002-08-26,1516.04
2002-08-27,1509.48
2002-08-28,1504.9
2002-08-29,1490.35
2002-08-30,1488.5
2002-09-02,1460.68
2002-09-03,1454.92
2002-09-04,1457.48
2002-09-05,1447.77
2002-09-06,1442.58
2002-09-09,1423.89
2002-09-10,1447.88
2002-09-11,1448.48
2002-09-12,1433.43
2002-09-13,1432.0
2002-09-16,1442.61
2002-09-17,1458.47
2002-09-18,1431.25
2002-09-19,1439.11
2002-09-20,1421.03
2002-09-23,1415.82
2002-09-24,1377.07
2002-09-25,1342.62
2002-09-26,1356.29
2002-09-27,1373.89
2002-09-30,1352.3
2002-10-01,1355.47
2002-10-02,1355.43
2002-10-03,1351.98
2002-10-04,1367.57
2002-10-07,1378.61
2002-10-08,1396.51
2002-10-09,1376.58
2002-10-10,1357.35
2002-10-11,1373.69
2002-10-14,1378.44
2002-10-15,1429.68
2002-10-16,1439.05
2002-10-17,1466.02
2002-10-18,1461.39
2002-10-21,1457.71
2002-10-22,1456.7
2002-10-23,1463.33
2002-10-24,1456.9
2002-10-25,1472.13
2002-10-28,1477.99
2002-10-29,1449.93
2002-10-30,1458.96
2002-10-31,1463.37
2002-11-01,1427.6
2002-11-05,1434.04
2002-11-06,1447.74
2002-11-07,1426.36
2002-11-08,1425.91
2002-11-11,1404.39
2002-11-12,1405.99
2002-11-13,1394.75
2002-11-14,1391.16
2002-11-15,1414.85
2002-11-18,1397.2
2002-11-19,1393.77
2002-11-20,1383.31
2002-11-21,1398.9
2002-11-22,1423.61
2002-11-25,1423.52
2002-11-26,1405.27
2002-11-27,1394.94
2002-11-28,1404.04
2002-11-29,1391.53
2002-12-02,1396.81
2002-12-03,1381.87
2002-12-04,1366.0
2002-12-05,1365.54
2002-12-09,1347.92
2002-12-10,1367.1
2002-12-11,1374.38
2002-12-12,1381.73
2002-12-13,1367.48
2002-12-16,1360.83
2002-12-17,1343.01
2002-12-18,1334.66
2002-12-19,1354.63
2002-12-20,1337.45
2002-12-23,1335.09
2002-12-24,1337.19
2002-12-26,1331.45
2002-12-27,1341.58
2002-12-30,1331.95
2002-12-31,1341.07
2003-01-02,1335.98
2003-01-03,1339.93
2003-01-06,1331.62
2003-01-07,1318.74
2003-01-08,1332.32
2003-01-09,1335.09
2003-01-10,1347.17
2003-01-13,1386.05
2003-01-14,1401.37
2003-01-15,1386.62
2003-01-16,1379.52
2003-01-17,1366.83
2003-01-20,1363.19
2003-01-21,1365.32
2003-01-22,1369.13
2003-01-23,1364.41
2003-01-24,1358.04
2003-01-27,1331.25
2003-01-28,1339.69
2003-01-29,1302.85
2003-01-30,1295.89
2003-01-31,1291.61
2003-02-04,1296.59
2003-02-05,1291.89
2003-02-06,1287.63
2003-02-07,1285.41
2003-02-10,1282.73
2003-02-11,1295.97
2003-02-13,1268.33
2003-02-14,1273.48
2003-02-17,1301.19
2003-02-18,1293.81
2003-02-19,1315.53
2003-02-20,1312.41
2003-02-21,1315.03
2003-02-24,1306.79
2003-02-25,1290.44
2003-02-26,1287.14
2003-02-27,1271.25
2003-02-28,1273.85
2003-03-03,1279.2
2003-03-04,1268.96
2003-03-05,1265.5
2003-03-06,1243.82
2003-03-07,1226.15
2003-03-10,1213.82
2003-03-11,1216.11
2003-03-12,1233.68
2003-03-13,1231.77
2003-03-14,1250.88
2003-03-17,1234.42
2003-03-18,1274.12
2003-03-19,1285.01
2003-03-20,1308.17
2003-03-21,1326.15
2003-03-24,1299.56
2003-03-25,1311.32
2003-03-26,1325.0
2003-03-27,1313.65
2003-03-28,1318.43
2003-03-31,1267.82
2003-04-01,1282.58
2003-04-02,1299.77
2003-04-03,1302.54
2003-04-04,1313.73
2003-04-07,1338.83
2003-04-08,1318.12
2003-04-09,1292.85
2003-04-10,1295.91
2003-04-11,1301.02
2003-04-14,1282.87
2003-04-15,1291.83
2003-04-16,1292.35
2003-04-17,1282.51
2003-04-21,1271.29
2003-04-22,1274.37
2003-04-23,1266.08
2003-04-24,1243.01
2003-04-25,1229.14
2003-04-28,1241.04
2003-04-29,1284.61
2003-04-30,1281.33
2003-05-02,1299.22
2003-05-05,1325.19
2003-05-06,1315.61
2003-05-07,1307.52
2003-05-08,1317.91
2003-05-09,1309.6
2003-05-12,1327.42
2003-05-13,1323.16
2003-05-14,1311.0
2003-05-16,1304.91
2003-05-19,1292.89
2003-05-20,1299.23
2003-05-21,1290.73
2003-05-22,1305.7
2003-05-23,1318.14
2003-05-26,1335.34
2003-05-27,1325.3
2003-05-28,1338.6
2003-05-29,1344.3
2003-05-30,1349.0
2003-06-02,1380.72
2003-06-03,1378.39
2003-06-04,1401.2
2003-06-05,1427.61
2003-06-06,1439.25
2003-06-09,1443.73
2003-06-10,1440.92
2003-06-11,1448.79
2003-06-12,1479.41
2003-06-13,1479.3
2003-06-16,1465.16
2003-06-17,1493.69
2003-06-18,1486.7
2003-06-19,1521.15
2003-06-20,1519.16
2003-06-23,1491.79
2003-06-24,1464.21
2003-06-25,1462.57
2003-06-26,1458.02
2003-06-27,1477.73
2003-06-30,1447.89
2003-07-01,1457.18
2003-07-02,1477.17
2003-07-03,1482.93
2003-07-04,1486.24
2003-07-07,1516.09
2003-07-08,1518.95
2003-07-09,1523.15
2003-07-10,1519.76
2003-07-11,1544.84
2003-07-14,1574.46
2003-07-15,1588.67
2003-07-16,1595.92
2003-07-17,1585.92
2003-07-18,1580.96
2003-07-21,1570.79
2003-07-22,1550.51
2003-07-23,1556.82
2003-07-24,1549.25
2003-07-25,1566.93
2003-07-28,1587.16
2003-07-29,1580.88
2003-07-30,1578.19
2003-07-31,1558.87
2003-08-01,1557.08
2003-08-04,1537.28
2003-08-05,1508.69
2003-08-06,1510.18
2003-08-07,1533.61
2003-08-08,1534.54
2003-08-11,1553.59
2003-08-12,1563.63
2003-08-13,1591.48
2003-08-14,1598.97
2003-08-15,1594.32
2003-08-18,1622.24
2003-08-19,1615.28
2003-08-20,1611.97
2003-08-21,1635.34
2003-08-22,1640.19
2003-08-25,1630.39
2003-08-26,1600.02
2003-08-27,1594.52
2003-08-28,1593.58
2003-08-29,1599.25
2003-09-01,1605.6
2003-09-02,1596.36
2003-09-03,1605.0
2003-09-04,1610.23
2003-09-05,1617.84
2003-09-08,1622.28
2003-09-09,1580.14
2003-09-10,1566.71
2003-09-11,1593.25
2003-09-12,1584.27
2003-09-15,1579.83
2003-09-16,1584.48
2003-09-17,1602.75
2003-09-18,1601.23
2003-09-19,1589.86
2003-09-22,1586.63
2003-09-23,1588.36
2003-09-24,1634.03
2003-09-25,1629.82
2003-09-26,1627.54
2003-09-29,1628.71
2003-09-30,1630.8
2003-10-01,1630.72
2003-10-02,1644.01
2003-10-03,1670.3
2003-10-06,1717.89
2003-10-07,1722.1
2003-10-08,1733.91
2003-10-09,1738.12
2003-10-10,1746.04
2003-10-13,1750.78
2003-10-14,1730.73
2003-10-15,1748.96
2003-10-16,1754.19
2003-10-17,1772.18
2003-10-20,1780.24
2003-10-21,1792.86
2003-10-22,1771.26
2003-10-23,1732.96
2003-10-27,1712.62
2003-10-28,1736.1
2003-10-29,1722.29
2003-10-30,1715.3
2003-10-31,1723.71
2003-11-03,1760.81
2003-11-04,1793.51
2003-11-05,1777.25
2003-11-06,1763.13
2003-11-07,1769.09
2003-11-10,1742.33
2003-11-11,1698.95
2003-11-12,1717.36
2003-11-13,1746.74
2003-11-14,1736.72
2003-11-17,1698.12
2003-11-18,1708.38
2003-11-19,1677.35
2003-11-20,1662.43
2003-11-21,1657.25
2003-11-24,1666.93
2003-11-26,1688.41
2003-11-27,1696.44
2003-11-28,1714.0
2003-12-01,1737.75
2003-12-02,1728.96
2003-12-03,1737.46
2003-12-04,1732.01
2003-12-05,1733.0
2003-12-08,1719.33
2003-12-09,1711.36
2003-12-10,1711.15
2003-12-11,1720.19
2003-12-12,1727.73
2003-12-15,1743.17
2003-12-16,1729.04
2003-12-17,1723.57
2003-12-18,1715.63
2003-12-19,1710.81
