DATE,LMNUF1M
2012-10-01,0.730017868922981
2012-11-01,0.727427596539002
2012-12-01,0.736698503714657
2013-01-01,0.745704918285704
2013-02-01,0.734997606018558
2013-03-01,0.740786193123727
2013-04-01,0.739002688366811
2013-05-01,0.75149870389549
2013-06-01,0.760713707807013
2013-07-01,0.782593716518558
2013-08-01,0.781938918264523
2013-09-01,0.77643352857751
2013-10-01,0.758890291586976
2013-11-01,0.75463561054367
2013-12-01,0.754696772612449
2014-01-01,0.761651542556816
2014-02-01,0.760213229454695
2014-03-01,0.74870663723795
2014-04-01,0.746532111148577
2014-05-01,0.748965617191467
2014-06-01,0.767420351695686
2014-07-01,0.795705451633014
2014-08-01,0.800055982846001
2014-09-01,0.808510837209693
2014-10-01,0.795472844475299
2014-11-01,0.781864041668055
2014-12-01,0.780332748453205
2015-01-01,0.79384575051398
2015-02-01,0.797096611332688
2015-03-01,0.776084066935875
2015-04-01,0.772333270012075
2015-05-01,0.777535209259363
2015-06-01,0.795881750089958
2015-07-01,0.827430940836293
2015-08-01,0.858793106078061
2015-09-01,0.871902646761232
2015-10-01,0.876833036826867
2015-11-01,0.870136268402763
2015-12-01,0.886171468785952
2016-01-01,0.896569918057435
2016-02-01,0.861001429091034
2016-03-01,0.846493944123949
2016-04-01,0.805957972916742
2016-05-01,0.781531352546108
2016-06-01,0.77257598098816
2016-07-01,0.774738157644031
2016-08-01,0.770347201171437
2016-09-01,0.779064822084231
2016-10-01,0.802742142538249
2016-11-01,0.817468793437562
2016-12-01,0.760356739346807
2017-01-01,0.723395279003575
2017-02-01,0.697095779676467
2017-03-01,0.679902782388773
2017-04-01,0.672007030147814
2017-05-01,0.674481068271288
2017-06-01,0.674848793844301
2017-07-01,0.678119955577165
2017-08-01,0.690988994623084
2017-09-01,0.708136204344953
2017-10-01,0.70365475951895
2017-11-01,0.70729176323348
2017-12-01,0.714960686842327
2018-01-01,0.735417613940446
2018-02-01,0.755998317670232
2018-03-01,0.753626368355594
2018-04-01,0.763991946411032
2018-05-01,0.7875002779065
2018-06-01,0.803212015944078
2018-07-01,0.836375470365638
2018-08-01,0.88460659419348
2018-09-01,0.947161003167468
2018-10-01,1.03786646707233
2018-11-01,1.07117936792116
2018-12-01,1.13922946681318
2019-01-01,1.12022316423081
2019-02-01,1.06196566940617
2019-03-01,1.03865258531688
2019-04-01,1.03680351673894
2019-05-01,1.06101331771408
2019-06-01,1.04582381588215
2019-07-01,1.01747988501741
2019-08-01,1.01924149028941
2019-09-01,1.00740104509003
2019-10-01,1.01163673929893
2019-11-01,1.04395968063403
2019-12-01,1.10027053387045
