DATE,AS30
1985-01-08,718.3
1985-01-09,715.6
1985-01-10,723.0
1985-01-11,730.8
1985-01-14,734.1
1985-01-15,734.8
1985-01-16,734.3
1985-01-17,739.7
1985-01-18,746.4
1985-01-21,750.7
1985-01-22,756.8
1985-01-23,758.4
1985-01-24,753.3
1985-01-25,754.9
1985-01-29,758.3
1985-01-30,764.2
1985-01-31,773.4
1985-02-01,772.3
1985-02-04,766.8
1985-02-05,772.3
1985-02-06,777.8
1985-02-07,778.1
1985-02-08,772.6
1985-02-11,765.3
1985-02-12,767.7
1985-02-13,773.9
1985-02-14,785.4
1985-02-15,786.2
1985-02-18,790.6
1985-02-19,795.4
1985-02-20,799.0
1985-02-21,795.6
1985-02-22,786.1
1985-02-25,787.3
1985-02-26,778.5
1985-02-27,786.9
1985-02-28,792.3
1985-03-01,790.3
1985-03-04,796.1
1985-03-05,797.9
1985-03-06,797.6
1985-03-07,797.6
1985-03-08,788.0
1985-03-11,783.9
1985-03-12,784.0
1985-03-13,787.4
1985-03-14,789.0
1985-03-15,794.6
1985-03-18,790.3
1985-03-19,793.9
1985-03-20,802.7
1985-03-21,802.3
1985-03-22,810.6
1985-03-25,821.2
1985-03-26,818.1
1985-03-27,826.4
1985-03-28,826.0
1985-03-29,829.72
1985-04-01,828.64
1985-04-02,828.8
1985-04-03,837.45
1985-04-04,841.99
1985-04-09,845.72
1985-04-10,853.25
1985-04-11,863.33
1985-04-12,864.05
1985-04-15,857.8
1985-04-16,858.9
1985-04-17,853.3
1985-04-18,856.9
1985-04-19,848.9
1985-04-22,848.5
1985-04-23,860.0
1985-04-24,871.5
1985-04-26,874.0
1985-04-29,868.6
1985-04-30,875.1
1985-05-01,874.1
1985-05-02,863.5
1985-05-03,866.4
1985-05-06,875.0
1985-05-07,878.6
1985-05-08,890.0
1985-05-09,888.9
1985-05-10,884.3
1985-05-13,892.7
1985-05-14,898.4
1985-05-15,895.2
1985-05-16,902.69
1985-05-17,901.4
1985-05-20,904.47
1985-05-21,898.11
1985-05-22,888.22
1985-05-23,887.37
1985-05-24,883.29
1985-05-27,878.66
1985-05-28,885.06
1985-05-29,878.36
1985-05-30,874.62
1985-05-31,873.54
1985-06-03,872.64
1985-06-04,861.27
1985-06-05,853.63
1985-06-06,858.33
1985-06-07,858.26
1985-06-11,856.87
1985-06-12,854.55
1985-06-13,846.94
1985-06-14,840.42
1985-06-17,841.49
1985-06-18,840.22
1985-06-19,851.46
1985-06-20,854.0
1985-06-21,853.75
1985-06-24,857.17
1985-06-25,860.85
1985-06-26,862.82
1985-06-27,861.7
1985-06-28,860.79
1985-07-01,860.22
1985-07-02,860.81
1985-07-03,869.82
1985-07-04,874.72
1985-07-05,882.23
1985-07-08,896.54
1985-07-09,902.22
1985-07-10,906.01
1985-07-11,906.74
1985-07-12,908.65
1985-07-15,903.27
1985-07-16,902.59
1985-07-17,912.77
1985-07-18,922.16
1985-07-19,920.27
1985-07-22,926.3
1985-07-23,933.69
1985-07-24,935.69
1985-07-25,941.16
1985-07-26,934.95
1985-07-29,935.23
1985-07-30,933.7
1985-07-31,936.12
1985-08-01,939.81
1985-08-02,936.78
1985-08-05,940.83
1985-08-06,937.12
1985-08-07,931.84
1985-08-08,934.93
1985-08-09,941.66
1985-08-12,949.98
1985-08-13,954.25
1985-08-14,956.45
1985-08-15,956.86
1985-08-16,956.17
1985-08-19,954.29
1985-08-20,955.93
1985-08-21,956.63
1985-08-22,954.03
1985-08-23,945.21
1985-08-26,941.85
1985-08-27,941.94
1985-08-28,946.86
1985-08-29,945.67
1985-08-30,937.82
1985-09-02,937.06
1985-09-03,937.33
1985-09-04,934.47
1985-09-05,938.78
1985-09-06,943.41
1985-09-09,954.84
1985-09-10,955.85
1985-09-11,955.05
1985-09-12,955.22
1985-09-13,963.29
1985-09-16,963.21
1985-09-17,961.84
1985-09-18,945.4
1985-09-19,943.11
1985-09-20,945.35
1985-09-23,959.6
1985-09-24,960.62
1985-09-25,961.4
1985-09-26,971.86
1985-09-27,980.59
1985-09-30,987.02
1985-10-01,994.61
1985-10-02,1008.9
1985-10-03,1006.55
1985-10-04,1012.1
1985-10-07,1017.02
1985-10-08,1017.69
1985-10-09,1023.62
1985-10-10,1035.09
1985-10-11,1033.33
1985-10-14,1036.42
1985-10-15,1030.99
1985-10-16,1034.08
1985-10-17,1033.62
1985-10-18,1035.0
1985-10-21,1040.76
1985-10-22,1042.51
1985-10-23,1045.74
1985-10-24,1051.79
1985-10-25,1052.08
1985-10-28,1045.32
1985-10-29,1032.61
1985-10-30,1028.91
1985-10-31,1027.05
1985-11-01,1006.23
1985-11-04,1015.31
1985-11-05,1014.64
1985-11-06,1006.16
1985-11-07,1001.89
1985-11-08,1012.58
1985-11-11,1031.69
1985-11-12,1023.9
1985-11-13,1010.32
1985-11-14,1009.9
1985-11-15,1003.38
1985-11-18,994.99
1985-11-19,984.16
1985-11-20,986.42
1985-11-21,984.14
1985-11-22,991.32
1985-11-25,1000.56
1985-11-26,996.61
1985-11-27,994.67
1985-11-28,991.54
1985-11-29,990.72
1985-12-02,988.22
1985-12-03,986.89
1985-12-04,987.45
1985-12-05,986.23
1985-12-06,984.35
1985-12-09,985.84
1985-12-10,980.79
1985-12-11,980.76
1985-12-12,977.67
1985-12-13,976.04
1985-12-16,974.76
1985-12-17,980.6
1985-12-18,986.16
1985-12-19,987.11
1985-12-20,986.59
1985-12-23,990.69
1985-12-24,994.22
1985-12-27,997.23
1985-12-30,1001.59
1985-12-31,1003.78
1986-01-02,1010.85
1986-01-03,1020.33
1986-01-06,1028.01
1986-01-07,1032.39
1986-01-08,1041.49
1986-01-09,1043.9
1986-01-10,1044.19
1986-01-13,1051.1
1986-01-14,1048.88
1986-01-15,1050.51
1986-01-16,1060.87
1986-01-17,1066.7
1986-01-20,1065.48
1986-01-21,1067.34
1986-01-22,1069.13
1986-01-23,1059.9
1986-01-24,1052.82
1986-01-28,1055.52
1986-01-29,1060.52
1986-01-30,1074.19
1986-01-31,1075.35
1986-02-03,1072.72
1986-02-04,1075.5
1986-02-05,1060.72
1986-02-06,1066.86
1986-02-07,1069.42
1986-02-10,1068.98
1986-02-11,1064.62
1986-02-12,1055.09
1986-02-13,1039.58
1986-02-14,1047.07
1986-02-17,1048.29
1986-02-18,1047.14
1986-02-19,1049.58
1986-02-20,1052.33
1986-02-21,1056.52
1986-02-24,1061.74
1986-02-25,1046.85
1986-02-26,1046.99
1986-02-27,1040.82
1986-02-28,1050.11
1986-03-03,1053.22
1986-03-04,1058.05
1986-03-05,1058.28
1986-03-06,1053.81
1986-03-07,1055.23
1986-03-10,1055.0
1986-03-11,1063.11
1986-03-12,1076.73
1986-03-13,1085.93
1986-03-14,1089.54
1986-03-17,1111.87
1986-03-18,1124.66
1986-03-19,1122.97
1986-03-20,1128.19
1986-03-21,1136.84
1986-03-24,1156.5
1986-03-25,1168.55
1986-03-26,1126.65
1986-03-27,1136.55
1986-04-01,1131.45
1986-04-02,1135.85
1986-04-03,1143.7
1986-04-04,1153.74
1986-04-07,1148.5
1986-04-08,1148.14
1986-04-09,1153.89
1986-04-10,1197.94
1986-04-11,1214.23
1986-04-14,1202.11
1986-04-15,1199.1
1986-04-16,1202.28
1986-04-17,1216.53
1986-04-18,1218.48
1986-04-21,1218.18
1986-04-22,1206.65
1986-04-23,1207.17
1986-04-24,1210.62
1986-04-28,1207.28
1986-04-29,1209.22
1986-04-30,1210.55
1986-05-01,1212.87
1986-05-02,1224.26
1986-05-05,1231.27
1986-05-06,1238.39
1986-05-07,1247.01
1986-05-08,1242.39
1986-05-09,1231.63
1986-05-12,1218.44
1986-05-13,1201.6
1986-05-14,1222.42
1986-05-15,1194.36
1986-05-16,1194.42
1986-05-19,1197.98
1986-05-20,1176.34
1986-05-21,1172.77
1986-05-22,1174.72
1986-05-23,1191.36
1986-05-26,1204.27
1986-05-27,1200.86
1986-05-28,1208.98
1986-05-29,1228.22
1986-05-30,1241.27
1986-06-02,1229.1
1986-06-03,1220.7
1986-06-04,1223.2
1986-06-05,1227.9
1986-06-06,1230.2
1986-06-10,1222.2
1986-06-11,1224.6
1986-06-12,1218.5
1986-06-13,1216.3
1986-06-16,1209.16
1986-06-17,1197.19
1986-06-18,1200.46
1986-06-19,1210.82
1986-06-20,1214.89
1986-06-23,1214.83
1986-06-24,1205.9
1986-06-25,1195.68
1986-06-26,1189.97
1986-06-27,1183.51
1986-06-30,1180.08
1986-07-01,1175.27
1986-07-02,1149.86
1986-07-03,1135.38
1986-07-04,1142.74
1986-07-07,1136.3
1986-07-08,1125.15
1986-07-09,1122.21
1986-07-10,1134.06
1986-07-11,1139.73
1986-07-14,1137.06
1986-07-15,1122.5
1986-07-16,1126.74
1986-07-17,1126.91
1986-07-18,1130.86
1986-07-21,1135.39
1986-07-22,1136.75
1986-07-23,1137.75
1986-07-24,1128.21
1986-07-25,1118.86
1986-07-28,1094.45
1986-07-29,1105.02
1986-07-30,1109.43
1986-07-31,1123.19
1986-08-01,1124.63
1986-08-04,1120.13
1986-08-05,1127.11
1986-08-06,1139.52
1986-08-07,1150.57
1986-08-08,1153.52
1986-08-11,1153.92
1986-08-12,1149.13
1986-08-13,1160.22
1986-08-14,1163.74
1986-08-15,1177.37
1986-08-18,1185.8
1986-08-19,1185.29
1986-08-20,1177.62
1986-08-21,1179.59
1986-08-22,1183.35
1986-08-25,1179.27
1986-08-26,1179.76
1986-08-27,1182.4
1986-08-28,1183.29
1986-08-29,1192.34
1986-09-01,1199.7
1986-09-02,1210.99
1986-09-03,1219.07
1986-09-04,1231.67
1986-09-05,1238.19
1986-09-08,1235.26
1986-09-09,1220.53
1986-09-10,1232.73
1986-09-11,1235.34
1986-09-12,1236.76
1986-09-15,1224.5
1986-09-16,1222.43
1986-09-17,1213.88
1986-09-18,1199.34
1986-09-19,1210.85
1986-09-22,1223.85
1986-09-23,1234.4
1986-09-24,1235.89
1986-09-25,1250.44
1986-09-26,1258.67
1986-09-29,1257.11
1986-09-30,1246.58
1986-10-01,1253.7
1986-10-02,1275.34
1986-10-03,1298.58
1986-10-06,1310.84
1986-10-07,1329.51
1986-10-08,1332.68
1986-10-09,1338.86
1986-10-10,1330.94
1986-10-13,1339.16
1986-10-14,1350.21
1986-10-15,1347.95
1986-10-16,1353.43
1986-10-17,1368.44
1986-10-20,1361.34
1986-10-21,1371.91
1986-10-22,1371.77
1986-10-23,1367.21
1986-10-24,1363.08
1986-10-27,1348.05
1986-10-28,1357.67
1986-10-29,1374.31
1986-10-30,1364.92
1986-10-31,1377.2
1986-11-03,1375.49
1986-11-04,1381.15
1986-11-05,1390.09
1986-11-06,1393.46
1986-11-07,1403.47
1986-11-10,1400.58
1986-11-11,1384.41
1986-11-12,1380.73
1986-11-13,1379.1
1986-11-14,1362.84
1986-11-17,1326.87
1986-11-18,1314.88
1986-11-19,1335.85
1986-11-20,1330.88
1986-11-21,1346.29
1986-11-24,1337.53
1986-11-25,1350.71
1986-11-26,1363.22
1986-11-27,1370.95
1986-11-28,1379.57
1986-12-01,1385.49
1986-12-02,1376.77
1986-12-03,1390.66
1986-12-04,1410.79
1986-12-05,1419.99
1986-12-08,1427.8
1986-12-09,1440.76
1986-12-10,1431.0
1986-12-11,1437.31
1986-12-12,1437.55
1986-12-15,1437.24
1986-12-16,1446.72
1986-12-17,1453.96
1986-12-18,1453.37
1986-12-19,1455.84
1986-12-22,1460.4
1986-12-23,1464.1
1986-12-24,1462.28
1986-12-29,1467.11
1986-12-30,1470.64
1986-12-31,1473.16
1987-01-02,1486.88
1987-01-05,1502.92
1987-01-06,1522.98
1987-01-07,1533.51
1987-01-08,1529.38
1987-01-09,1536.24
1987-01-12,1549.35
1987-01-13,1552.58
1987-01-14,1526.67
1987-01-15,1540.58
1987-01-16,1531.13
1987-01-19,1528.75
1987-01-20,1534.07
1987-01-21,1528.86
1987-01-22,1534.62
1987-01-23,1539.75
1987-01-27,1533.53
1987-01-28,1527.78
1987-01-29,1513.19
1987-01-30,1496.3
1987-02-02,1486.9
1987-02-03,1502.5
1987-02-04,1512.65
1987-02-05,1533.15
1987-02-06,1538.49
1987-02-09,1554.53
1987-02-10,1552.09
1987-02-11,1559.79
1987-02-12,1574.58
1987-02-13,1575.02
1987-02-16,1574.03
1987-02-17,1573.25
1987-02-18,1579.28
1987-02-19,1589.6
1987-02-20,1604.9
1987-02-23,1606.41
1987-02-24,1597.68
1987-02-25,1585.59
1987-02-26,1593.23
1987-02-27,1613.96
1987-03-02,1622.58
1987-03-03,1615.06
1987-03-04,1624.31
1987-03-05,1635.96
1987-03-06,1646.73
1987-03-09,1640.93
1987-03-10,1635.44
1987-03-11,1634.18
1987-03-12,1625.9
1987-03-13,1636.42
1987-03-16,1628.33
1987-03-17,1629.37
1987-03-18,1639.22
1987-03-19,1648.56
1987-03-20,1652.18
1987-03-23,1656.69
1987-03-24,1663.4
1987-03-25,1679.75
1987-03-26,1690.4
1987-03-27,1690.34
1987-03-30,1711.18
1987-03-31,1689.81
1987-04-01,1691.12
1987-04-02,1696.87
1987-04-03,1721.9
1987-04-06,1746.25
1987-04-07,1754.04
1987-04-08,1758.81
1987-04-09,1771.64
1987-04-10,1787.41
1987-04-13,1800.16
1987-04-14,1780.85
1987-04-15,1766.07
1987-04-16,1764.45
1987-04-21,1763.19
1987-04-22,1754.67
1987-04-23,1743.29
1987-04-24,1776.64
1987-04-27,1799.62
1987-04-28,1749.94
1987-04-29,1756.49
1987-04-30,1749.57
1987-05-01,1752.94
1987-05-04,1765.32
1987-05-05,1790.57
1987-05-06,1795.92
1987-05-07,1823.43
1987-05-08,1827.37
1987-05-11,1819.51
1987-05-12,1843.54
1987-05-13,1849.06
1987-05-14,1847.96
1987-05-15,1848.41
1987-05-18,1858.83
1987-05-19,1838.72
1987-05-20,1854.8
1987-05-21,1845.4
1987-05-22,1826.12
1987-05-25,1802.38
1987-05-26,1803.6
1987-05-27,1756.67
1987-05-28,1744.1
1987-05-29,1770.62
1987-06-01,1776.55
1987-06-02,1758.39
1987-06-03,1776.22
1987-06-04,1772.45
1987-06-05,1777.88
1987-06-09,1781.53
1987-06-10,1788.43
1987-06-11,1803.46
1987-06-12,1827.79
1987-06-15,1818.39
1987-06-16,1807.91
1987-06-17,1802.77
1987-06-18,1798.37
1987-06-19,1798.09
1987-06-22,1774.09
1987-06-23,1742.48
1987-06-24,1739.54
1987-06-25,1743.0
1987-06-26,1748.1
1987-06-29,1760.8
1987-06-30,1765.46
1987-07-01,1773.87
1987-07-02,1798.19
1987-07-03,1833.74
1987-07-06,1833.67
1987-07-07,1862.73
1987-07-08,1883.3
1987-07-09,1899.03
1987-07-10,1916.07
1987-07-13,1930.64
1987-07-14,1927.23
1987-07-15,1934.28
1987-07-16,1960.45
1987-07-17,1975.63
1987-07-20,1977.67
1987-07-21,1973.9
1987-07-22,1961.45
1987-07-23,1984.8
1987-07-24,1998.06
1987-07-27,1998.05
1987-07-28,1982.01
1987-07-29,2000.17
1987-07-30,2023.02
1987-07-31,2030.4
1987-08-03,2060.63
1987-08-04,2086.98
1987-08-05,2088.09
1987-08-06,2083.93
1987-08-07,2084.45
1987-08-10,2055.03
1987-08-11,2084.57
1987-08-12,2097.01
1987-08-13,2104.6
1987-08-14,2112.4
1987-08-17,2108.9
1987-08-18,2106.42
1987-08-19,2103.07
1987-08-20,2085.04
1987-08-21,2087.59
1987-08-24,2085.31
1987-08-25,2101.89
1987-08-26,2120.46
1987-08-27,2155.71
1987-08-28,2164.24
1987-08-31,2149.99
1987-09-01,2157.18
1987-09-02,2179.57
1987-09-03,2203.86
1987-09-04,2195.29
1987-09-07,2210.3
1987-09-08,2208.07
1987-09-09,2188.49
1987-09-10,2184.8
1987-09-11,2206.44
1987-09-14,2206.09
1987-09-15,2230.99
1987-09-16,2275.97
1987-09-17,2283.88
1987-09-18,2305.46
1987-09-21,2306.19
1987-09-22,2291.43
1987-09-23,2271.19
1987-09-24,2277.42
1987-09-25,2282.46
1987-09-28,2274.23
1987-09-29,2262.64
1987-09-30,2249.18
1987-10-01,2218.94
1987-10-02,2240.54
1987-10-05,2253.42
1987-10-06,2246.96
1987-10-07,2216.4
1987-10-08,2223.38
1987-10-09,2220.43
1987-10-12,2184.63
1987-10-13,2167.5
1987-10-14,2185.13
1987-10-15,2146.69
1987-10-16,2144.63
1987-10-19,2065.4
1987-10-20,1549.16
1987-10-21,1568.29
1987-10-22,1628.86
1987-10-23,1514.19
1987-10-26,1414.93
1987-10-27,1316.65
1987-10-28,1388.46
1987-10-29,1284.07
1987-10-30,1294.49
1987-11-02,1360.62
1987-11-03,1364.72
1987-11-04,1290.06
1987-11-05,1251.5
1987-11-06,1237.56
1987-11-09,1252.03
1987-11-10,1203.31
1987-11-11,1151.0
1987-11-12,1206.03
1987-11-13,1275.47
1987-11-16,1291.7
1987-11-17,1297.0
1987-11-18,1284.3
1987-11-19,1283.3
1987-11-20,1255.8
1987-11-23,1249.3
1987-11-24,1266.1
1987-11-25,1297.5
1987-11-26,1311.8
1987-11-27,1321.86
1987-11-30,1329.5
1987-12-01,1306.27
1987-12-02,1307.19
1987-12-03,1286.28
1987-12-04,1246.4
1987-12-07,1231.73
1987-12-08,1219.41
1987-12-09,1237.9
1987-12-10,1236.63
1987-12-11,1219.23
1987-12-14,1222.21
1987-12-15,1248.7
1987-12-16,1243.32
1987-12-17,1250.48
1987-12-18,1240.21
1987-12-21,1250.27
1987-12-22,1267.78
1987-12-23,1287.44
1987-12-24,1312.85
1987-12-29,1305.3
1987-12-30,1298.69
1987-12-31,1318.85
1988-01-04,1297.5
1988-01-05,1309.32
1988-01-06,1321.93
1988-01-07,1316.61
1988-01-08,1309.49
1988-01-11,1266.29
1988-01-12,1285.18
1988-01-13,1272.78
1988-01-14,1264.08
1988-01-15,1277.53
1988-01-18,1293.44
1988-01-19,1298.66
1988-01-20,1296.04
1988-01-21,1276.62
1988-01-22,1277.87
1988-01-27,1269.55
1988-01-28,1253.08
1988-01-29,1257.05
1988-02-01,1238.33
1988-02-02,1240.56
1988-02-03,1248.17
1988-02-04,1222.71
1988-02-05,1219.57
1988-02-08,1203.23
1988-02-09,1180.31
1988-02-10,1171.6
1988-02-11,1195.27
1988-02-12,1199.35
1988-02-15,1209.92
1988-02-16,1215.0
1988-02-17,1233.7
1988-02-18,1243.71
1988-02-19,1243.18
1988-02-22,1250.73
1988-02-23,1263.19
1988-02-24,1257.9
1988-02-25,1244.8
1988-02-26,1240.85
1988-02-29,1250.69
1988-03-01,1273.31
1988-03-02,1285.95
1988-03-03,1293.4
1988-03-04,1298.51
1988-03-07,1324.36
1988-03-08,1316.38
1988-03-09,1340.79
1988-03-10,1359.16
1988-03-11,1354.3
1988-03-14,1361.99
1988-03-15,1358.91
1988-03-16,1357.82
1988-03-17,1382.48
1988-03-18,1414.04
1988-03-21,1432.61
1988-03-22,1420.89
1988-03-23,1427.8
1988-03-24,1450.18
1988-03-25,1424.71
1988-03-28,1380.73
1988-03-29,1395.98
1988-03-30,1416.54
1988-03-31,1415.32
1988-04-05,1412.44
1988-04-06,1407.54
1988-04-07,1412.63
1988-04-08,1424.65
1988-04-11,1453.79
1988-04-12,1447.45
1988-04-13,1462.62
1988-04-14,1467.57
1988-04-15,1437.01
1988-04-18,1450.94
1988-04-19,1452.4
1988-04-20,1429.57
1988-04-21,1438.23
1988-04-22,1436.8
1988-04-26,1441.2
1988-04-27,1443.6
1988-04-28,1449.95
1988-04-29,1456.6
1988-05-02,1455.78
1988-05-03,1445.0
1988-05-04,1443.77
1988-05-05,1424.31
1988-05-06,1423.0
1988-05-09,1410.7
1988-05-10,1403.16
1988-05-11,1404.98
1988-05-12,1388.93
1988-05-13,1402.98
1988-05-16,1425.3
1988-05-17,1438.58
1988-05-18,1453.33
1988-05-19,1442.49
1988-05-20,1456.25
1988-05-23,1461.5
1988-05-24,1469.75
1988-05-25,1490.55
1988-05-26,1513.85
1988-05-27,1539.61
1988-05-30,1539.9
1988-05-31,1566.92
1988-06-01,1586.12
1988-06-02,1564.2
1988-06-03,1581.67
1988-06-06,1599.75
1988-06-07,1596.45
1988-06-08,1591.27
1988-06-09,1590.34
1988-06-10,1586.58
1988-06-14,1569.49
1988-06-15,1587.53
1988-06-16,1599.57
1988-06-17,1600.44
1988-06-20,1618.16
1988-06-21,1602.02
1988-06-22,1612.86
1988-06-23,1600.76
1988-06-24,1575.9
1988-06-27,1567.24
1988-06-28,1544.6
1988-06-29,1560.77
1988-06-30,1555.03
1988-07-01,1559.07
1988-07-04,1560.09
1988-07-05,1572.57
1988-07-06,1589.96
1988-07-07,1599.98
1988-07-08,1612.56
1988-07-11,1629.05
1988-07-12,1625.06
1988-07-13,1620.69
1988-07-14,1616.19
1988-07-15,1623.56
1988-07-18,1642.5
1988-07-19,1623.41
1988-07-20,1622.03
1988-07-21,1633.17
1988-07-22,1636.21
1988-07-25,1630.24
1988-07-26,1619.6
1988-07-27,1612.83
1988-07-28,1600.14
1988-07-29,1611.69
1988-08-01,1624.57
1988-08-02,1623.79
1988-08-03,1622.65
1988-08-04,1632.13
1988-08-05,1641.28
1988-08-08,1643.96
1988-08-09,1657.63
1988-08-10,1627.59
1988-08-11,1616.87
1988-08-12,1623.49
1988-08-15,1624.91
1988-08-16,1600.15
1988-08-17,1608.08
1988-08-18,1631.04
1988-08-19,1640.73
1988-08-22,1644.8
1988-08-23,1629.48
1988-08-24,1631.98
1988-08-25,1636.24
1988-08-26,1595.62
1988-08-29,1569.07
1988-08-30,1580.5
1988-08-31,1570.57
1988-09-01,1541.4
1988-09-02,1546.2
1988-09-05,1571.87
1988-09-06,1567.09
1988-09-07,1559.78
1988-09-08,1555.52
1988-09-09,1545.5
1988-09-12,1517.1
1988-09-13,1530.64
1988-09-14,1549.35
1988-09-15,1567.89
1988-09-16,1559.9
1988-09-19,1539.44
1988-09-20,1546.67
1988-09-21,1543.59
1988-09-22,1541.57
1988-09-23,1551.08
1988-09-26,1543.3
1988-09-27,1544.89
1988-09-28,1546.25
1988-09-29,1541.89
1988-09-30,1551.57
1988-10-03,1542.47
1988-10-04,1523.59
1988-10-05,1512.06
1988-10-06,1516.42
1988-10-07,1525.81
1988-10-10,1534.3
1988-10-11,1543.47
1988-10-12,1544.43
1988-10-13,1540.79
1988-10-14,1551.66
1988-10-17,1566.86
1988-10-18,1571.66
1988-10-19,1579.45
1988-10-20,1591.21
1988-10-21,1595.29
1988-10-24,1587.36
1988-10-25,1580.85
1988-10-26,1582.1
1988-10-27,1583.7
1988-10-28,1581.53
1988-10-31,1586.92
1988-11-01,1584.88
1988-11-02,1580.28
1988-11-03,1571.78
1988-11-04,1570.38
1988-11-07,1557.47
1988-11-08,1562.7
1988-11-09,1564.49
1988-11-10,1564.12
1988-11-11,1558.15
1988-11-14,1526.88
1988-11-15,1523.18
1988-11-16,1522.34
1988-11-17,1494.86
1988-11-18,1493.29
1988-11-21,1482.94
1988-11-22,1478.44
1988-11-23,1490.72
1988-11-24,1498.95
1988-11-25,1506.02
1988-11-28,1480.07
1988-11-29,1471.95
1988-11-30,1471.43
1988-12-01,1456.48
1988-12-02,1450.93
1988-12-05,1447.34
1988-12-06,1459.32
1988-12-07,1471.35
1988-12-08,1475.74
1988-12-09,1471.15
1988-12-12,1469.32
1988-12-13,1457.51
1988-12-14,1457.64
1988-12-15,1463.43
1988-12-16,1447.33
1988-12-19,1451.58
1988-12-20,1462.05
1988-12-21,1479.79
1988-12-22,1484.36
1988-12-23,1484.14
1988-12-28,1486.45
1988-12-29,1486.39
1988-12-30,1487.2
1989-01-03,1480.04
1989-01-04,1471.16
1989-01-05,1473.66
1989-01-06,1478.35
1989-01-09,1489.12
1989-01-10,1501.85
1989-01-11,1499.36
1989-01-12,1507.77
1989-01-13,1517.95
1989-01-16,1512.02
1989-01-17,1501.92
1989-01-18,1502.44
1989-01-19,1511.96
1989-01-20,1517.91
1989-01-23,1523.24
1989-01-24,1525.36
1989-01-25,1536.5
1989-01-26,1540.1
1989-01-27,1541.9
1989-01-31,1550.8
1989-02-01,1529.7
1989-02-02,1509.6
1989-02-03,1511.0
1989-02-06,1500.46
1989-02-07,1491.96
1989-02-08,1501.26
1989-02-09,1513.55
1989-02-10,1509.01
1989-02-13,1478.45
1989-02-14,1485.59
1989-02-15,1479.01
1989-02-16,1451.27
1989-02-17,1448.26
1989-02-20,1472.83
1989-02-21,1481.39
1989-02-22,1492.88
1989-02-23,1481.07
1989-02-24,1486.21
1989-02-27,1470.43
1989-02-28,1485.34
1989-03-01,1496.2
1989-03-02,1494.9
1989-03-03,1508.92
1989-03-06,1512.93
1989-03-07,1507.53
1989-03-08,1491.71
1989-03-09,1486.5
1989-03-10,1488.78
1989-03-13,1490.84
1989-03-14,1493.43
1989-03-15,1491.13
1989-03-16,1497.71
1989-03-17,1496.26
1989-03-20,1484.29
1989-03-21,1483.65
1989-03-22,1488.71
1989-03-23,1486.04
1989-03-28,1486.73
1989-03-29,1479.83
1989-03-30,1467.02
1989-03-31,1459.57
1989-04-03,1452.02
1989-04-04,1433.43
1989-04-05,1426.3
1989-04-06,1424.49
1989-04-07,1412.86
1989-04-10,1413.29
1989-04-11,1414.74
1989-04-12,1421.9
1989-04-13,1421.46
1989-04-14,1416.32
1989-04-17,1419.75
1989-04-18,1422.55
1989-04-19,1450.06
1989-04-20,1458.21
1989-04-21,1452.61
1989-04-24,1476.09
1989-04-26,1472.81
1989-04-27,1479.72
1989-04-28,1500.6
1989-05-01,1491.2
1989-05-02,1492.59
1989-05-03,1504.83
1989-05-04,1511.99
1989-05-05,1510.52
1989-05-08,1512.63
1989-05-09,1501.82
1989-05-10,1502.74
1989-05-11,1515.21
1989-05-12,1537.07
1989-05-15,1565.83
1989-05-16,1557.31
1989-05-17,1561.6
1989-05-18,1560.96
1989-05-19,1562.22
1989-05-22,1580.19
1989-05-23,1583.38
1989-05-24,1571.19
1989-05-25,1544.42
1989-05-26,1530.85
1989-05-29,1535.88
1989-05-30,1542.61
1989-05-31,1529.98
1989-06-01,1532.6
1989-06-02,1531.53
1989-06-05,1536.43
1989-06-06,1523.26
1989-06-07,1534.01
1989-06-08,1544.78
1989-06-09,1543.86
1989-06-13,1541.26
1989-06-14,1533.57
1989-06-15,1533.11
1989-06-16,1528.73
1989-06-19,1526.67
1989-06-20,1536.57
1989-06-21,1528.08
1989-06-22,1513.39
1989-06-23,1510.59
1989-06-26,1509.35
1989-06-27,1508.48
1989-06-28,1519.05
1989-06-29,1524.93
1989-06-30,1521.06
1989-07-03,1501.17
1989-07-04,1504.01
1989-07-05,1513.4
1989-07-06,1519.73
1989-07-07,1527.42
1989-07-10,1537.2
1989-07-11,1553.62
1989-07-12,1560.59
1989-07-13,1559.54
1989-07-14,1558.14
1989-07-17,1563.32
1989-07-18,1565.0
1989-07-19,1571.24
1989-07-20,1596.37
1989-07-21,1602.99
1989-07-24,1607.62
1989-07-25,1606.47
1989-07-26,1617.72
1989-07-27,1628.25
1989-07-28,1626.8
1989-07-31,1634.26
1989-08-01,1638.6
1989-08-02,1649.46
1989-08-03,1664.62
1989-08-04,1671.05
1989-08-07,1679.99
1989-08-08,1699.37
1989-08-09,1695.18
1989-08-10,1681.32
1989-08-11,1694.95
1989-08-14,1715.52
1989-08-15,1713.41
1989-08-16,1719.2
1989-08-17,1726.7
1989-08-18,1716.72
1989-08-21,1722.45
1989-08-22,1724.58
1989-08-23,1738.03
1989-08-24,1747.41
1989-08-25,1765.22
1989-08-28,1770.93
1989-08-29,1781.79
1989-08-30,1781.22
1989-08-31,1763.23
1989-09-01,1748.77
1989-09-04,1764.03
1989-09-05,1777.44
1989-09-06,1776.72
1989-09-07,1751.14
1989-09-08,1758.11
1989-09-11,1756.47
